projectName, groupId, averageLine, variantComplex, distributionComplex, contextComplex, syntacticComplex, instanceNumber
,207,0.8852459016393442,1.0,1.0,0.0,0.45185658819540436,4
,449,0.7158469945355191,0.0,1.0,0.0,0.9746913179422252,2
,208,0.9180327868852459,1.0,1.0,0.0,0.77250688571426,3
,209,0.9508196721311475,1.0,1.0,0.0,0.0,2
,690,0.907103825136612,1.0,1.0,0.0,0.0,2
,691,0.9180327868852459,1.0,0.9182958340544896,0.3954884891037233,0.0,3
,450,0.9453551912568307,0.0,1.0,0.0,0.8194483718728034,2
,692,0.8907103825136612,1.0,1.0,0.0,0.0,2
,451,0.8087431693989071,0.0,1.0,0.0,0.9965119062478287,2
,693,0.8415300546448088,1.0,1.0,0.0,0.9267193012708007,2
,210,0.912568306010929,1.0,1.0,0.0,0.0,2
,452,0.9289617486338798,0.0,1.0,0.0,0.8699155297736259,2
,694,0.9234972677595629,1.0,0.0,0.0,0.0,2
,211,0.8688524590163934,1.0,1.0,0.0,0.7896900821428474,3
,453,0.9289617486338798,0.0,1.0,0.0,0.9214632400757699,2
,695,0.9234972677595629,1.0,0.0,0.0,0.8175817337644011,2
,212,0.9508196721311475,1.0,1.0,0.0,0.7816596645276668,2
,454,0.6830601092896175,0.0,1.0,0.0,0.0,2
,696,0.819672131147541,1.0,0.0,0.0,0.9556844290725506,2
,213,0.9617486338797814,1.0,1.0,0.0,0.9463946303571862,2
,455,0.9180327868852459,0.0,1.0,0.0,0.0,2
,697,0.8852459016393442,1.0,0.0,0.0,0.0,2
,214,0.912568306010929,1.0,0.0,0.0,0.9372305632161295,2
,456,0.8852459016393442,0.0,1.0,0.0,0.0,2
,698,0.8032786885245902,1.0,0.0,0.0,0.0,2
,215,0.8688524590163934,1.0,0.0,0.0,0.846836722631185,2
,457,0.8907103825136612,1.0,1.0,0.0,0.9089460785096519,2
,699,0.9344262295081968,1.0,0.0,0.0,0.8699155297736259,2
,216,0.9180327868852459,1.0,0.0,0.0,0.8292439007914474,3
,458,0.9398907103825137,0.0,1.0,0.0,0.9821410328348752,2
,217,0.9453551912568307,0.0,1.0,0.0,0.0,3
,459,0.9398907103825137,0.0,1.0,0.0,0.7896900821428474,2
,218,0.8633879781420765,0.0,1.0,0.0,0.0,3
,219,0.912568306010929,0.9182958340544896,1.0,0.0,0.0,3
,460,0.9016393442622951,0.0,1.0,0.0,0.9911594714322187,2
,461,0.7103825136612022,0.0,1.0,0.0,0.9275569476668388,2
,220,0.9180327868852459,0.0,1.0,0.0,0.0,2
,462,0.8469945355191257,0.0,1.0,0.0,0.9358932809493992,2
,221,0.9617486338797814,0.0,1.0,0.0,0.9602297178607611,3
,463,0.9508196721311475,0.0,1.0,0.0,0.6309297535714574,2
,222,0.9453551912568307,0.0,1.0,0.0,0.9463946303571862,2
,464,0.9234972677595629,0.0,1.0,0.0,0.965633607142825,2
,223,0.8743169398907104,0.9999999999999999,0.6500224216483541,0.3954884891037233,0.0,6
,465,0.7486338797814207,1.0,1.0,0.3954884891037233,0.535621484070127,4
,224,0.8306010928961749,1.0,0.0,0.0,0.0,2
,466,0.9289617486338798,1.0,1.0,0.0,0.826074224242703,2
,225,0.9617486338797814,1.0,0.0,0.0,0.0,2
,467,0.8633879781420765,0.967132018086354,0.9283832117695865,0.25481959578555763,0.9089460785096519,8
,226,0.9398907103825137,1.0,0.0,0.0,0.0,2
,468,0.8469945355191257,1.0,1.0,0.0,0.0,2
,227,0.9508196721311475,1.0,0.0,0.0,0.0,2
,469,0.8797814207650273,1.0,1.0,0.0,0.0,2
,228,0.9508196721311475,1.0,1.0,0.0,0.0,2
,229,0.9453551912568307,1.0,1.0,0.0,0.0,2
,470,0.819672131147541,1.0,1.0,0.0,0.0,2
,471,0.8797814207650273,1.0,1.0,0.0,0.0,2
,230,0.9617486338797814,1.0,1.0,0.0,0.0,2
,472,0.9508196721311475,0.0,1.0,0.0,0.9431887805255734,2
,231,0.9508196721311475,1.0,0.9602297178607611,0.8277293767706428,0.0,5
,473,0.9672131147540983,1.0,1.0,0.0,0.0,2
,232,0.9508196721311475,1.0,1.0,0.0,0.0,2
,474,0.7759562841530054,1.0,1.0,0.0,0.9127475678847468,2
,233,0.9562841530054644,1.0,0.0,0.0,0.9602297178607611,2
,475,0.9289617486338798,1.0,1.0,0.0,0.8031140135750122,2
,234,0.9289617486338798,1.0,0.0,0.0,0.0,2
,476,0.9398907103825137,1.0,1.0,0.0,0.7499999999999999,2
,235,0.9508196721311475,1.0,1.0,0.6826061944859854,0.0,3
,477,0.8797814207650273,1.0,1.0,0.0,0.9659535505394683,2
,236,0.9508196721311475,1.0,1.0,0.6826061944859854,0.0,3
,478,0.9672131147540983,1.0,1.0,0.0,0.77250688571426,2
,237,0.9508196721311475,1.0,1.0,0.5390473417948544,0.0,4
,479,0.7486338797814207,1.0,1.0,0.0,0.0,3
,238,0.9508196721311475,1.0,1.0,0.0,0.0,2
,239,0.9508196721311475,0.9591479170272448,0.9999999999999999,0.0,0.0,6
,480,0.8469945355191257,1.0,1.0,0.0,0.0,2
,481,0.9672131147540983,1.0,0.0,0.0,0.7896900821428474,3
,240,0.9672131147540983,0.9182958340544896,1.0,0.0,0.0,3
,482,0.9617486338797814,1.0,0.0,0.0,0.669591945535779,3
,241,0.9453551912568307,1.0,1.0,0.0,0.9262621550953116,2
,483,0.9672131147540983,1.0,0.0,0.0,0.7896900821428474,2
,242,0.8961748633879781,1.0,1.0,0.0,0.0,2
,484,0.8633879781420765,1.0,0.9182958340544896,0.3954884891037233,0.9095842857903335,3
,243,0.9617486338797814,1.0,0.0,0.0,0.0,2
,485,0.8688524590163934,1.0,0.9182958340544896,0.3954884891037233,0.9444894545916527,3
,244,0.9562841530054644,1.0,0.0,0.0,0.9602297178607611,2
,486,0.907103825136612,1.0,1.0,0.3954884891037233,0.7298466991620974,4
,245,0.9289617486338798,1.0,0.0,0.0,0.0,2
,487,0.9344262295081968,0.0,1.0,0.0,0.965633607142825,2
,246,0.9180327868852459,1.0,0.0,0.0,0.0,2
,488,0.8579234972677596,1.0,1.0,0.0,0.965519396197507,2
,247,0.8415300546448088,1.0,0.8112781244591328,0.43067655807339306,0.0,4
,489,0.8907103825136612,1.0,1.0,0.0,0.6803454839201112,2
,248,0.9672131147540983,1.0,1.0,0.0,0.9463946303571862,2
,249,0.8852459016393442,1.0,1.0,0.0,0.996782826312735,2
,490,0.9562841530054644,1.0,0.0,0.0,0.0,2
,491,0.9398907103825137,1.0,0.0,0.0,0.0,2
,250,0.8469945355191257,1.0,1.0,0.0,0.9937866610055328,2
,492,0.9617486338797814,1.0,0.0,0.0,0.0,2
,251,0.9453551912568307,1.0,0.0,0.0,0.0,2
,493,0.912568306010929,1.0,0.0,0.0,0.0,2
,252,0.7868852459016393,1.0,1.0,0.0,0.0,2
,494,0.8688524590163934,1.0,1.0,0.3954884891037233,0.8829956147936118,4
,253,0.9344262295081968,1.0,0.0,0.0,0.0,2
,495,0.9180327868852459,1.0,1.0,0.0,0.6913698302025114,2
,254,0.9344262295081968,1.0,0.0,0.0,0.0,2
,496,0.9344262295081968,1.0,1.0,0.0,0.7896900821428474,2
,255,0.9289617486338798,1.0,0.0,0.0,0.0,2
,497,0.9508196721311475,1.0000000000000002,1.0000000000000002,0.0,0.0,7
,256,0.9234972677595629,1.0,0.0,0.0,0.0,2
,498,0.9617486338797814,0.0,1.0,0.0,0.6309297535714574,2
,257,0.9234972677595629,1.0,0.0,0.0,0.0,2
,499,0.8688524590163934,1.0,1.0,0.0,0.0,3
,258,0.9508196721311475,1.0,0.0,0.0,0.0,2
,259,0.9562841530054644,1.0,0.0,0.0,0.0,2
,260,0.9453551912568307,1.0,0.0,0.0,0.0,2
,261,0.9344262295081968,1.0,0.0,0.0,0.6309297535714574,4
,262,0.8688524590163934,0.0,1.0,0.0,0.5634173407545278,2
,263,0.8907103825136612,1.0,0.0,0.0,0.77250688571426,2
,264,0.9289617486338798,1.0,0.0,0.0,0.0,4
,265,0.9562841530054644,1.0,0.0,0.0,0.864973520717927,2
,266,0.9672131147540983,1.0,0.0,0.0,0.864973520717927,2
,267,0.9672131147540983,1.0,1.0,0.0,0.0,4
,268,0.9617486338797814,0.9182958340544896,1.0,0.3954884891037233,0.669591945535779,3
,269,0.9289617486338798,1.0,1.0,0.0,0.0,2
,270,0.9672131147540983,0.9999999999999999,0.0,0.0,0.9463946303571862,6
,271,0.9672131147540983,1.0000000000000004,0.0,0.0,0.9463946303571862,21
,272,0.9617486338797814,1.0000000000000002,0.5916727785823275,0.3717257956726267,0.0,7
,273,0.9672131147540983,1.0,0.0,0.0,0.9463946303571862,5
,274,0.9562841530054644,1.0,0.0,0.0,0.0,4
,275,0.9672131147540983,1.0,0.0,0.0,0.9463946303571862,16
,276,0.9453551912568307,1.0000000000000002,0.0,0.0,0.0,7
,277,0.9289617486338798,1.0,0.0,0.0,0.0,2
,278,0.9562841530054644,1.0,1.0,0.0,0.9463946303571862,2
,279,0.8688524590163934,0.9795697645470609,0.875,0.3493984702822971,0.9463946303571862,8
,280,0.9016393442622951,1.0,1.0,0.0,0.0,2
,281,0.912568306010929,1.0,0.0,0.0,0.0,4
,282,0.9344262295081968,1.0,0.9182958340544896,0.3954884891037233,0.9463946303571862,3
,283,0.9453551912568307,1.0,0.0,0.0,0.6961094714265039,2
,284,0.912568306010929,1.0,0.0,0.0,0.0,4
,285,0.8797814207650273,1.0,0.0,0.0,0.0,2
,286,0.9398907103825137,1.0,1.0,0.0,0.45548591500359514,2
,287,0.9234972677595629,1.0,1.0,0.0,0.7023219531494745,2
,288,0.9180327868852459,1.0,0.0,0.0,0.0,2
,289,0.9508196721311475,1.0,0.0,0.0,0.0,2
,290,0.9453551912568307,1.0,0.0,0.0,0.0,2
,291,0.9344262295081968,0.9999999999999999,0.0,0.0,0.0,6
,292,0.9617486338797814,1.0,0.0,0.0,0.0,4
,293,0.9617486338797814,1.0,0.0,0.0,0.0,2
,294,0.9617486338797814,1.0,0.0,0.0,0.39078665545522084,2
,295,0.9617486338797814,1.0,0.0,0.0,0.0,4
,296,0.9398907103825137,1.0,0.0,0.0,0.3296982574030469,2
,297,0.9234972677595629,1.0,0.0,0.0,0.22294491816723944,3
,298,0.9344262295081968,1.0,0.0,0.0,0.0,2
,299,0.912568306010929,1.0,0.0,0.0,0.0,2
,900,0.9016393442622951,1.0,1.0,0.0,0.9878171319090818,2
,901,0.7814207650273224,1.0,1.0,0.0,0.9300678767746695,2
,902,0.9562841530054644,0.0,1.0,0.0,0.5445684476282007,2
,903,0.9344262295081968,0.0,1.0,0.0,0.5653371812436325,2
,904,0.825136612021858,0.0,1.0,0.0,0.9642934129442271,2
,905,0.8797814207650273,1.0,1.0,0.0,0.7896900821428474,2
,906,0.7650273224043715,1.0,0.0,0.0,0.0,2
,907,0.9398907103825137,1.0,0.0,0.0,0.9463946303571862,2
,908,0.9453551912568307,1.0,0.0,0.0,0.0,2
,909,0.9617486338797814,1.0,1.0,0.0,0.669591945535779,2
,910,0.7103825136612022,0.0,1.0,0.0,0.8576422670050818,2
,911,0.9672131147540983,0.0,1.0,0.0,0.41011848630651804,2
,912,0.912568306010929,0.0,1.0,0.0,0.9463946303571862,2
,913,0.907103825136612,0.0,1.0,0.0,0.0,2
,914,0.8415300546448088,0.0,1.0,0.0,0.0,2
,915,0.8579234972677596,1.0,1.0,0.0,0.97288250263637,2
,916,0.9344262295081968,0.0,1.0,0.0,0.9463946303571862,2
,917,0.8360655737704918,1.0,1.0,0.0,0.8696249491951251,2
,918,0.9562841530054644,1.0,1.0,0.0,0.0,2
,919,0.8032786885245902,1.0,1.0,0.0,0.6512888470192231,2
,1110,0.9562841530054644,0.9999999999999999,0.37123232664087563,0.25481959578555763,0.0,14
,1107,0.9617486338797814,0.9999999999999999,0.0,0.0,0.0,6
,1106,0.9562841530054644,1.0,0.0,0.0,0.0,2
,1105,0.9562841530054644,1.0,0.0,0.0,0.9372305632161295,8
,1104,0.9180327868852459,1.0,0.0,0.0,0.0,2
,1103,0.9562841530054644,0.9999999999999993,0.0,0.0,0.9372305632161295,31
,1102,0.9453551912568307,1.0,0.5435644431995964,0.3493984702822971,0.3175206571427802,8
,1101,0.9562841530054644,1.0,0.0,0.0,0.0,4
,920,0.9672131147540983,1.0,0.0,0.0,0.0,2
,1100,0.9562841530054644,1.0,0.0,0.0,0.0,2
,921,0.8415300546448088,1.0,1.0,0.0,0.0,2
,922,0.9562841530054644,1.0,1.0,0.0,0.0,2
,923,0.8579234972677596,0.9999999999999999,0.9697238998682474,0.15218358217012873,0.0,6
,924,0.7540983606557377,1.0,1.0,0.0,0.7921878473143421,2
,925,0.9180327868852459,1.0,1.0,0.0,0.6617451580014916,2
,926,0.7814207650273224,1.0,1.0,0.0,0.8340164427030236,2
,927,0.9453551912568307,1.0,1.0,0.0,0.9821410328348752,2
,1109,0.9562841530054644,1.0,0.0,0.0,0.0,2
,928,0.825136612021858,1.0,1.0,0.0,0.7079749057776119,2
,1108,0.9617486338797814,1.0,0.0,0.0,0.0,4
,929,0.9180327868852459,0.9182958340544896,1.0,0.0,0.8699155297736259,3
,1121,0.9289617486338798,1.0,0.0,0.0,0.0,2
,1120,0.9016393442622951,1.0,0.0,0.0,0.0,2
,1118,0.8797814207650273,1.0,0.0,0.0,0.0,4
,1117,0.9672131147540983,1.0,0.0,0.0,0.0,3
,1116,0.8469945355191257,1.0,0.0,0.0,0.965633607142825,2
,1115,0.9617486338797814,0.0,1.0,0.0,0.9602297178607611,4
,1114,0.9398907103825137,1.0,1.0,0.0,0.45548591500359514,2
,1113,0.9562841530054644,1.0,0.0,0.0,0.864973520717927,2
,930,0.907103825136612,1.0,0.9182958340544896,0.3954884891037233,0.5152734452350943,3
,1112,0.9672131147540983,0.9999999999999999,1.0,0.31091750708257115,0.0,6
,931,0.8469945355191257,1.0,1.0,0.0,0.46210535254013824,2
,1111,0.9562841530054644,1.0,0.0,0.0,0.0,8
,932,0.9016393442622951,1.0,1.0,0.0,0.9262621550953116,2
,933,0.9453551912568307,0.9999999999999999,0.9999999999999999,0.0,0.0,6
,934,0.9234972677595629,1.0,1.0,0.0,0.7827759528141421,2
,935,0.9672131147540983,1.0,0.0,0.0,0.6223659728744493,2
,936,0.8306010928961749,1.0,0.0,0.0,0.0,2
,937,0.9453551912568307,1.0,1.0,0.0,0.40392528723498305,2
,938,0.8688524590163934,1.0,0.0,0.0,0.5634173407545278,4
,939,0.9234972677595629,0.9999999999999999,0.0,0.0,0.0,6
,1119,0.8469945355191257,1.0,0.0,0.0,0.0,2
,1132,0.8469945355191257,1.0,0.0,0.0,0.0,2
,1131,0.6885245901639344,1.0,1.0,0.0,0.72483409150576,2
,1130,0.8907103825136612,1.0,0.0,0.0,0.6109105085887243,2
,1129,0.9617486338797814,0.0,1.0,0.0,0.864973520717927,3
,1128,0.8524590163934427,1.0,1.0,0.3954884891037233,0.8922386216326157,4
,1127,0.9617486338797814,1.0,0.0,0.0,0.0,4
,1126,0.8579234972677596,1.0,0.0,0.0,0.0,2
,1125,0.9344262295081968,1.0,0.0,0.0,0.6223659728744493,2
,940,0.9672131147540983,1.0,0.8112781244591328,0.43067655807339306,0.9463946303571862,4
,1124,0.9453551912568307,1.0,0.0,0.0,0.0,4
,941,0.9508196721311475,1.0,0.9182958340544896,0.3954884891037233,0.9214632400757699,3
,1123,0.9562841530054644,1.0,0.0,0.0,0.0,2
,700,0.9180327868852459,1.0,0.0,0.0,0.8699155297736259,3
,942,0.8688524590163934,1.0,1.0,0.0,0.7896900821428474,2
,1122,0.8032786885245902,1.0,0.0,0.0,0.0,2
,701,0.7814207650273224,1.0,1.0,0.0,0.47940585620837967,2
,943,0.9453551912568307,0.0,1.0,0.0,0.858672711073255,2
,702,0.912568306010929,1.0,1.0,0.0,0.0,2
,944,0.9453551912568307,0.0,1.0,0.0,0.0,2
,945,0.8852459016393442,1.0,1.0,0.0,0.0,4
,703,0.8688524590163934,1.0,1.0,0.0,0.0,2
,704,0.6010928961748634,1.0,1.0,0.0,0.7212051199614242,2
,946,0.907103825136612,1.0,1.0,0.0,0.0,2
,705,0.8415300546448088,1.0,1.0,0.0,0.5756075000760148,2
,947,0.9562841530054644,1.0,1.0,0.0,0.9463946303571862,2
,706,0.9398907103825137,1.0,1.0,0.0,0.0,2
,948,0.9672131147540983,1.0,0.9602297178607611,0.31091750708257115,0.9463946303571862,5
,707,0.8688524590163934,1.0,1.0,0.0,0.6961094714265039,2
,949,0.9289617486338798,1.0,0.0,0.0,0.0,2
,708,0.9234972677595629,1.0,0.0,0.0,0.6237998740277074,2
,709,0.45355191256830596,1.0,1.0,0.0,0.8121676633259183,2
,1143,0.7486338797814207,1.0,1.0,0.0,0.5952324067054334,2
,1142,0.9453551912568307,1.0,1.0,0.0,0.0,2
,1141,0.9562841530054644,0.9463946303571862,1.0,0.0,0.0,4
,1140,0.9398907103825137,1.0,0.0,0.0,0.0,2
,1139,0.9398907103825137,1.0,0.0,0.0,0.0,2
,1138,0.9016393442622951,1.0,0.0,0.0,0.0,2
,1137,0.9508196721311475,1.0,0.0,0.0,0.47294195094105684,3
,950,0.9617486338797814,1.0,0.0,0.0,0.0,2
,1136,0.8743169398907104,1.0,1.0,0.0,0.0,2
,951,0.9617486338797814,1.0,0.0,0.0,0.0,2
,1135,0.9508196721311475,1.0,0.0,0.3954884891037233,0.0,3
,710,0.5901639344262295,1.0,1.0,0.0,0.0,2
,952,0.9398907103825137,1.0,1.0,0.0,0.0,2
,1134,0.9617486338797814,1.0,0.0,0.0,0.6021808102656677,2
,711,0.9398907103825137,1.0,1.0,0.0,0.7559279292634754,2
,953,0.9453551912568307,1.0,1.0,0.0,0.0,2
,1133,0.9672131147540983,1.0,0.0,0.0,0.6309297535714574,3
,712,0.7049180327868853,1.0,1.0,0.0,0.0,2
,954,0.8961748633879781,1.0,1.0,0.0,0.7079749057776119,2
,713,0.11475409836065575,1.0,1.0,0.3954884891037233,0.0,3
,955,0.9016393442622951,1.0,1.0,0.0,0.0,2
,714,0.9344262295081968,1.0,0.0,0.0,0.8734790278701756,2
,956,0.7814207650273224,1.0,1.0,0.3954884891037233,0.5491374244631695,4
,715,0.9453551912568307,1.0,0.0,0.0,0.5462947022805017,2
,957,0.8688524590163934,1.0,1.0,0.0,0.0,4
,716,0.7377049180327868,1.0,1.0,0.0,0.9724616681466847,2
,958,0.912568306010929,1.0,1.0,0.0,0.0,3
,717,0.9453551912568307,1.0,1.0,0.0,0.8024052436705214,2
,959,0.9617486338797814,1.0,1.0,0.0,0.9141008920185651,2
,718,0.9617486338797814,1.0,0.0,0.0,0.45548591500359514,2
,719,0.9562841530054644,1.0,1.0,0.0,0.45548591500359514,2
,1154,0.9344262295081968,1.0,1.0,0.0,0.4415611452690479,4
,1153,0.9180327868852459,1.0,0.0,0.0,0.35442643442714344,5
,1152,0.9344262295081968,1.0,0.0,0.0,0.4315802016311458,2
,1151,0.8907103825136612,1.0,0.0,0.0,0.0,2
,1150,0.9344262295081968,0.0,1.0,0.0,0.4878527713892913,2
,1149,0.8633879781420765,0.0,1.0,0.0,0.8517533937557689,2
,960,0.9289617486338798,1.0,1.0,0.0,0.0,2
,1148,0.9180327868852459,1.0,1.0,0.279949419226045,0.9770455804590024,4
,961,0.9562841530054644,1.0,1.0,0.0,0.0,2
,1147,0.9289617486338798,1.0,0.0,0.0,0.6216097450797566,2
,720,0.9453551912568307,1.0,1.0,0.0,0.9463946303571862,2
,962,0.9398907103825137,1.0,1.0,0.0,0.0,2
,1146,0.9617486338797814,1.0,1.0,0.0,0.0,3
,1145,0.8360655737704918,1.0,1.0,0.0,0.0,4
,721,0.9617486338797814,1.0,0.0,0.0,0.0,2
,963,0.9344262295081968,1.0,1.0,0.0,0.864973520717927,3
,1144,0.9234972677595629,0.9463946303571862,1.0,0.0,0.8292439007914474,4
,722,0.8852459016393442,1.0,0.9609640474436811,0.2019854079986195,0.0,5
,964,0.9453551912568307,0.0,1.0,0.0,0.3733039603858873,3
,723,0.9508196721311475,0.0,1.0,0.0,0.9602297178607611,2
,965,0.8907103825136612,1.0,1.0,0.0,0.9565826682888481,2
,724,0.6612021857923498,0.0,1.0,0.0,0.9521407120972796,2
,966,0.9180327868852459,1.0,0.0,0.0,0.7559699029892673,2
,725,0.9289617486338798,1.0,1.0,0.0,0.8527924884900404,3
,967,0.819672131147541,1.0,1.0,0.0,0.0,2
,726,0.912568306010929,1.0,1.0,0.0,0.3733039603858873,2
,968,0.8961748633879781,1.0,0.0,0.0,0.5762173955216959,2
,727,0.6010928961748634,1.0,1.0,0.0,0.541811861950784,2
,969,0.9398907103825137,1.0,0.0,0.0,0.6126016192893442,2
,728,0.9672131147540983,1.0,1.0,0.0,0.45548591500359514,3
,729,0.9398907103825137,1.0,0.0,0.0,0.2610893633857883,3
,1165,0.9453551912568307,1.0,0.0,0.0,0.0,2
,1164,0.9562841530054644,1.0,0.0,0.0,0.0,2
,1163,0.9289617486338798,1.0,0.0,0.0,0.0,3
,1162,0.912568306010929,1.0,0.0,0.0,0.0,2
,1161,0.9562841530054644,1.0,0.0,0.0,0.0,2
,1160,0.9672131147540983,1.0,1.0,0.0,0.0,4
,970,0.9453551912568307,1.0,0.7219280948873623,0.4181656600790516,0.0,5
,971,0.9617486338797814,1.0,0.0,0.0,0.0,4
,1159,0.9672131147540983,1.0,1.0,0.0,0.0,4
,730,0.6830601092896175,1.0,1.0,0.0,0.0,2
,972,0.8688524590163934,1.0,0.0,0.0,0.6709263122743749,2
,1158,0.9672131147540983,1.0,1.0,0.0,0.0,2
,731,0.8360655737704918,1.0,1.0,0.0,0.0,2
,973,0.9234972677595629,1.0,1.0,0.0,0.8350554511591552,2
,1157,0.9672131147540983,1.0,1.0,0.3954884891037233,0.0,4
,732,0.9562841530054644,1.0,1.0,0.0,0.0,2
,974,0.907103825136612,1.0,1.0,0.0,0.0,2
,1156,0.9672131147540983,1.0,0.0,0.0,0.0,2
,733,0.8907103825136612,1.0,1.0,0.0,0.4315802016311458,3
,975,0.9617486338797814,0.9463946303571862,1.0,0.0,0.9463946303571862,4
,1155,0.9398907103825137,1.0,0.0,0.0,0.0,2
,734,0.8579234972677596,1.0,1.0,0.0,0.929252365043453,2
,976,0.8579234972677596,0.0,1.0,0.0,0.8198746470064714,2
,735,0.9398907103825137,1.0,1.0,0.0,0.0,2
,977,0.9672131147540983,1.0,0.0,0.0,0.864973520717927,2
,736,0.912568306010929,1.0,0.7219280948873623,0.4181656600790516,0.6126016192893442,5
,978,0.9672131147540983,1.0,0.0,0.0,0.0,3
,737,0.9180327868852459,1.0,0.0,0.0,0.6195356586779281,2
,979,0.9562841530054644,1.0,0.0,0.0,0.5462947022805017,2
,738,0.8852459016393442,1.0,0.0,0.0,0.31367793319391746,5
,739,0.8961748633879781,1.0,0.0,0.0,0.0,3
,1176,0.912568306010929,1.0,0.0,0.0,0.0,3
,1175,0.8688524590163934,1.0,0.0,0.0,0.0,2
,1174,0.8743169398907104,1.0,0.0,0.0,0.0,4
,1173,0.9453551912568307,1.0,0.0,0.0,0.0,2
,1172,0.9562841530054644,1.0,0.0,0.0,0.0,2
,1171,0.9398907103825137,1.0,0.0,0.0,0.0,3
,1170,0.9344262295081968,1.0,0.0,0.0,0.0,2
,980,0.8524590163934427,1.0,1.0,0.0,0.9262621550953116,2
,981,0.1693989071038251,1.0,1.0,0.0,0.0,2
,740,0.9016393442622951,1.0,0.0,0.0,0.0,2
,982,0.9617486338797814,0.0,1.0,0.0,0.7298466991620974,2
,741,0.9398907103825137,1.0,0.0,0.0,0.0,3
,983,0.912568306010929,1.0,1.0,0.0,0.7499999999999999,2
,1169,0.9617486338797814,1.0,0.0,0.0,0.0,4
,742,0.7704918032786885,1.0,1.0,0.0,0.0,3
,500,0.9234972677595629,1.0,0.0,0.0,0.5122187561880754,2
,984,0.912568306010929,1.0,1.0,0.0,0.0,2
,1168,0.9234972677595629,1.0,0.0,0.0,0.0,4
,501,0.6830601092896175,1.0,0.0,0.0,0.40351514000041366,2
,743,0.9180327868852459,1.0,1.0,0.0,0.5959059181125509,2
,985,0.9562841530054644,1.0,1.0,0.0,0.0,3
,1167,0.9508196721311475,1.0,0.0,0.0,0.0,2
,502,0.36612021857923494,1.0,0.0,0.0,0.786325033925035,2
,744,0.9672131147540983,1.0,0.0,0.0,0.579380164285695,2
,986,0.9398907103825137,0.0,1.0,0.0,0.0,2
,1166,0.9398907103825137,1.0,0.0,0.0,0.0,3
,745,0.9398907103825137,0.0,1.0,0.0,0.7193329040881773,3
,503,0.7650273224043715,1.0,0.9609640474436811,0.2019854079986195,0.9463946303571862,5
,987,0.9672131147540983,1.0,0.0,0.0,0.9463946303571862,2
,746,0.9562841530054644,0.0,1.0,0.0,0.8699155297736259,3
,504,0.9453551912568307,1.0,0.0,0.0,0.0,2
,988,0.9508196721311475,1.0,0.0,0.0,0.0,2
,747,0.8524590163934427,1.0,1.0,0.31091750708257115,0.5118595071429148,6
,505,0.9453551912568307,1.0,1.0,0.0,0.7827759528141421,2
,989,0.7650273224043715,1.0,0.0,0.0,0.9380776413823051,2
,506,0.9617486338797814,1.0,0.0,0.0,0.0,2
,748,0.9672131147540983,0.0,1.0,0.0,0.0,2
,507,0.9617486338797814,1.0,0.0,0.0,0.0,2
,749,0.9453551912568307,1.0,0.0,0.0,0.0,2
,508,0.9617486338797814,1.0,0.0,0.0,0.0,3
,509,0.9617486338797814,1.0,0.0,0.0,0.0,3
,1187,0.9617486338797814,1.0,0.0,0.0,0.0,2
,1186,0.9617486338797814,1.0,0.0,0.0,0.0,2
,1185,0.9672131147540983,1.0,0.0,0.0,0.0,3
,1184,0.8360655737704918,1.0,0.0,0.0,0.22656790017754913,2
,1183,0.912568306010929,1.0,1.0,0.0,0.3625547592300895,3
,1182,0.8688524590163934,1.0,1.0,0.0,0.0,5
,1181,0.8688524590163934,0.0,1.0,0.0,0.0,2
,1180,0.7978142076502732,1.0,0.0,0.0,0.0,3
,990,0.9617486338797814,1.0,0.0,0.0,0.0,2
,991,0.9180327868852459,0.9182958340544896,1.0,0.3954884891037233,0.5633841440162103,3
,750,0.9016393442622951,0.0,1.0,0.0,0.22294491816723944,4
,992,0.9672131147540983,0.0,1.0,0.0,1.0,2
,751,0.9234972677595629,0.8112781244591328,1.0,0.0,0.72483409150576,4
,993,0.9453551912568307,1.0,0.0,0.0,0.7896900821428474,2
,510,0.10928961748633881,1.0,0.9182958340544896,0.3954884891037233,0.8091343544494713,3
,752,0.9617486338797814,1.0,0.0,0.0,0.579380164285695,2
,994,0.8469945355191257,1.0,0.0,0.0,0.0,2
,511,0.8579234972677596,1.0,0.9182958340544896,0.3954884891037233,0.850003100590503,3
,753,0.9234972677595629,1.0,1.0,0.0,0.0,2
,995,0.9562841530054644,1.0,0.0,0.0,0.0,2
,1179,0.9453551912568307,1.0,0.0,0.0,0.0,3
,512,0.5464480874316939,1.0,1.0,0.0,0.0,2
,754,0.9562841530054644,0.0,1.0,0.0,0.0,2
,996,0.9672131147540983,1.0,0.0,0.0,0.920619835714305,2
,1178,0.8633879781420765,1.0,1.0,0.0,0.0,2
,513,0.0,1.0,1.0,0.0,0.7984025479688386,2
,755,0.8633879781420765,1.0,1.0,0.0,0.0,2
,997,0.9016393442622951,1.0,0.0,0.0,0.27729172565378846,2
,1177,0.8797814207650273,1.0,0.0,0.0,0.0,2
,514,0.4426229508196722,1.0,1.0,0.0,0.0,2
,756,0.8907103825136612,1.0,0.0,0.0,0.11309798613327454,2
,998,0.912568306010929,1.0,1.0,0.0,0.0,2
,515,0.8688524590163934,1.0,1.0,0.0,0.0,2
,757,0.9289617486338798,1.0,1.0,0.0,0.0,2
